module	Assembly.barcode	MLST	HC1100	presence
module_104	ESC_GA3373AA_AS	6;4;14;16;24;306;14	CC_17	1
module_231	ESC_GA8621AA_AS	6;135;4;18;24;5;14	CC_17	1
module_231	ESC_GB2539AA_AS	-8;4;4;16;24;-8;14	CC_17	1
module_101	ESC_GB4255AA_AS	6;4;14;16;24;8;7	CC_17	1
module_101	ESC_GB5903AA_AS	6;4;421;16;24;8;14	CC_17	1
module_104	ESC_GB5903AA_AS	6;4;421;16;24;8;14	CC_17	1
module_231	ESC_GB5903AA_AS	6;4;421;16;24;8;14	CC_17	1
module_103	ESC_GB9899AA_AS	6;4;127;16;24;8;6	CC_17	1
module_230	ESC_GB9899AA_AS	6;4;127;16;24;8;6	CC_17	1
module_104	ESC_GC2486AA_AS	6;23;32;1;9;8;7	CC_17	1
module_101	ESC_GC6597AA_AS	6;791;4;16;24;8;121	CC_17	1
module_106	ESC_GC6597AA_AS	6;791;4;16;24;8;121	CC_17	1
module_66	ESC_GC6597AA_AS	6;791;4;16;24;8;121	CC_17	1
module_231	ESC_HA2259AA_AS	581;4;4;16;24;8;14	CC_17	1
module_103	ESC_HA2305AA_AS	6;4;4;16;24;1;14	CC_17	1
module_230	ESC_HA2305AA_AS	6;4;4;16;24;1;14	CC_17	1
module_231	ESC_HA2305AA_AS	6;4;4;16;24;1;14	CC_17	1
module_101	ESC_HA2419AA_AS	98;4;4;18;24;5;14	CC_17	1
module_231	ESC_HA2419AA_AS	98;4;4;18;24;5;14	CC_17	1
module_103	ESC_HA8596AA_AS	6;4;4;690;24;8;14	CC_17	1
module_230	ESC_HA8596AA_AS	6;4;4;690;24;8;14	CC_17	1
module_66	ESC_HA8596AA_AS	6;4;4;690;24;8;14	CC_17	1
module_101	ESC_HA9717AA_AS	6;4;4;18;24;5;14	CC_17	1
module_104	ESC_HA9717AA_AS	6;4;4;18;24;5;14	CC_17	1
module_231	ESC_HA9717AA_AS	6;4;4;18;24;5;14	CC_17	1
module_103	ESC_HB8756AA_AS	6;4;4;1242;24;8;14	CC_17	1
module_104	ESC_HB8756AA_AS	6;4;4;1242;24;8;14	CC_17	1
module_230	ESC_HB8756AA_AS	6;4;4;1242;24;8;14	CC_17	1
module_231	ESC_HB8756AA_AS	6;4;4;1242;24;8;14	CC_17	1
module_359	ESC_HB8756AA_AS	6;4;4;1242;24;8;14	CC_17	1
module_103	ESC_HB8763AA_AS	6;4;14;1241;24;8;14	CC_17	1
module_230	ESC_HB8763AA_AS	6;4;14;1241;24;8;14	CC_17	1
module_103	ESC_HC1255AA_AS	6;4;4;16;24;12;104	CC_17	1
module_230	ESC_HC1255AA_AS	6;4;4;16;24;12;104	CC_17	1
module_231	ESC_HC1255AA_AS	6;4;4;16;24;12;104	CC_17	1
module_412	ESC_HC1255AA_AS	6;4;4;16;24;12;104	CC_17	1
module_103	ESC_HC1409AA_AS	1663;4;4;16;24;8;14	CC_17	1
module_104	ESC_HC1409AA_AS	1663;4;4;16;24;8;14	CC_17	1
module_230	ESC_HC1409AA_AS	1663;4;4;16;24;8;14	CC_17	1
module_231	ESC_HC1409AA_AS	1663;4;4;16;24;8;14	CC_17	1
module_359	ESC_HC1409AA_AS	1663;4;4;16;24;8;14	CC_17	1
module_103	ESC_HC1413AA_AS	46;4;4;16;24;8;14	CC_17	1
module_230	ESC_HC1413AA_AS	46;4;4;16;24;8;14	CC_17	1
module_103	ESC_HC1562AA_AS	540;4;4;16;24;8;14	CC_17	1
module_104	ESC_HC1562AA_AS	540;4;4;16;24;8;14	CC_17	1
module_230	ESC_HC1562AA_AS	540;4;4;16;24;8;14	CC_17	1
module_104	ESC_HC1665AA_AS	46;4;14;16;24;5;14	CC_17	1
module_231	ESC_HC1665AA_AS	46;4;14;16;24;5;14	CC_17	1
module_359	ESC_HC1665AA_AS	46;4;14;16;24;5;14	CC_17	1
module_104	ESC_HC2008AA_AS	6;4;14;16;24;719;14	CC_17	1
module_359	ESC_HC2541AA_AS	6;4;4;1737;24;8;14	CC_17	1
module_103	ESC_HC3467AA_AS	6;4;4;1758;24;8;14	CC_17	1
module_104	ESC_HC3467AA_AS	6;4;4;1758;24;8;14	CC_17	1
module_230	ESC_HC3467AA_AS	6;4;4;1758;24;8;14	CC_17	1
module_231	ESC_HC3467AA_AS	6;4;4;1758;24;8;14	CC_17	1
module_103	ESC_HC3964AA_AS	6;4;4;16;24;1194;14	CC_17	1
module_104	ESC_HC3964AA_AS	6;4;4;16;24;1194;14	CC_17	1
module_230	ESC_HC3964AA_AS	6;4;4;16;24;1194;14	CC_17	1
module_231	ESC_HC3964AA_AS	6;4;4;16;24;1194;14	CC_17	1
module_103	ESC_HC4328AA_AS	6;4;4;16;24;13;14	CC_17	1
module_230	ESC_HC4328AA_AS	6;4;4;16;24;13;14	CC_17	1
module_231	ESC_HC4328AA_AS	6;4;4;16;24;13;14	CC_17	1
module_103	ESC_HC5421AA_AS	6;2209;14;16;24;8;14	CC_17	1
module_104	ESC_HC5421AA_AS	6;2209;14;16;24;8;14	CC_17	1
module_230	ESC_HC5421AA_AS	6;2209;14;16;24;8;14	CC_17	1
module_231	ESC_HC7108AA_AS	6;2239;4;16;24;8;14	CC_17	1
module_359	ESC_HC7108AA_AS	6;2239;4;16;24;8;14	CC_17	1
module_103	ESC_HC7438AA_AS	6;4;4;16;24;1201;14	CC_17	1
module_230	ESC_HC7438AA_AS	6;4;4;16;24;1201;14	CC_17	1
module_231	ESC_HC7438AA_AS	6;4;4;16;24;1201;14	CC_17	1
module_359	ESC_HC7438AA_AS	6;4;4;16;24;1201;14	CC_17	1
module_103	ESC_HC9924AA_AS	6;4;12;16;24;8;14	CC_17	1
module_230	ESC_HC9924AA_AS	6;4;12;16;24;8;14	CC_17	1
module_101	ESC_IA0082AA_AS	6;4;304;16;24;8;14	CC_17	1
module_104	ESC_IA0082AA_AS	6;4;304;16;24;8;14	CC_17	1
module_101	ESC_IA0110AA_AS	6;4;4;18;553;8;14	CC_17	1
module_101	ESC_IA0918AA_AS	6;4;4;18;24;8;14	CC_17	1
module_101	ESC_IA1677AA_AS	6;4;4;18;24;508;14	CC_17	1
module_106	ESC_IA1677AA_AS	6;4;4;18;24;508;14	CC_17	1
module_231	ESC_IA1677AA_AS	6;4;4;18;24;508;14	CC_17	1
module_66	ESC_IA1677AA_AS	6;4;4;18;24;508;14	CC_17	1
module_231	ESC_IA3664AA_AS	6;4;14;718;24;8;14	CC_17	1
module_104	ESC_IA3875AA_AS	6;4;14;16;24;8;486	CC_17	1
module_103	ESC_IA8912AA_AS	6;4;4;16;11;8;14	CC_17	1
module_230	ESC_IA8912AA_AS	6;4;4;16;11;8;14	CC_17	1
module_231	ESC_IA8912AA_AS	6;4;4;16;11;8;14	CC_17	1
module_103	ESC_IB0320AA_AS	6;4;4;-6;24;8;14	CC_17	1
module_104	ESC_IB0320AA_AS	6;4;4;-6;24;8;14	CC_17	1
module_230	ESC_IB0320AA_AS	6;4;4;-6;24;8;14	CC_17	1
module_101	ESC_IB0349AA_AS	6;4;-3;16;24;8;14	CC_17	1
module_102	ESC_IB0349AA_AS	6;4;-3;16;24;8;14	CC_17	1
module_103	ESC_IB0349AA_AS	6;4;-3;16;24;8;14	CC_17	1
module_230	ESC_IB0349AA_AS	6;4;-3;16;24;8;14	CC_17	1
module_231	ESC_IB0349AA_AS	6;4;-3;16;24;8;14	CC_17	1
module_103	ESC_IB0369AA_AS	6;4;4;16;24;8;-10	CC_17	1
module_230	ESC_IB0369AA_AS	6;4;4;16;24;8;-10	CC_17	1
module_231	ESC_IB0369AA_AS	6;4;4;16;24;8;-10	CC_17	1
module_359	ESC_IB0369AA_AS	6;4;4;16;24;8;-10	CC_17	1
module_104	ESC_IB6156AA_AS	6;4;14;16;24;13;14	CC_17	1
module_231	ESC_IB6156AA_AS	6;4;14;16;24;13;14	CC_17	1
module_104	ESC_IB6594AA_AS	6;4;4;16;24;8;787	CC_17	1
module_231	ESC_IB6594AA_AS	6;4;4;16;24;8;787	CC_17	1
module_359	ESC_IB6594AA_AS	6;4;4;16;24;8;787	CC_17	1
module_104	ESC_IB7776AA_AS	6;1546;14;16;24;8;14	CC_17	1
module_104	ESC_IB7841AA_AS	718;4;4;16;24;8;14	CC_17	1
module_231	ESC_IB7841AA_AS	718;4;4;16;24;8;14	CC_17	1
module_101	ESC_IB9454AA_AS	6;1541;14;16;24;8;14	CC_17	1
module_103	ESC_IB9454AA_AS	6;1541;14;16;24;8;14	CC_17	1
module_104	ESC_IB9454AA_AS	6;1541;14;16;24;8;14	CC_17	1
module_230	ESC_IB9454AA_AS	6;1541;14;16;24;8;14	CC_17	1
module_231	ESC_IC2916AA_AS	6;4;4;18;24;193;14	CC_17	1
module_104	ESC_IC3155AA_AS	6;4;1443;16;24;8;14	CC_17	1
module_101	ESC_IC4732AA_AS	1760;4;4;16;24;8;14	CC_17	1
module_104	ESC_IC4732AA_AS	1760;4;4;16;24;8;14	CC_17	1
module_101	ESC_IC4859AA_AS	23;4;4;16;24;8;14	CC_17	1
module_104	ESC_IC4859AA_AS	23;4;4;16;24;8;14	CC_17	1
module_101	ESC_IC4934AA_AS	6;4;4;18;11;8;14	CC_17	1
module_104	ESC_IC5355AA_AS	6;4;14;16;1412;8;14	CC_17	1
module_101	ESC_JA4182AA_AS	6;4;4;18;595;8;14	CC_17	1
module_103	ESC_JB3637AA_AS	6;1007;14;16;24;8;14	CC_17	1
module_104	ESC_JB3637AA_AS	6;1007;14;16;24;8;14	CC_17	1
module_101	ESC_JC0390AA_AS	6;4;4;18;474;8;14	CC_17	1
module_101	ESC_JC0605AA_AS	1379;4;421;16;24;8;14	CC_17	1
module_104	ESC_JC0605AA_AS	1379;4;421;16;24;8;14	CC_17	1
module_231	ESC_JC0605AA_AS	1379;4;421;16;24;8;14	CC_17	1
module_66	ESC_JC0605AA_AS	1379;4;421;16;24;8;14	CC_17	1
module_101	ESC_JC0610AA_AS	6;4;4;1815;24;8;14	CC_17	1
module_101	ESC_JC0628AA_AS	6;4;4;16;24;8;14	CC_17	1
module_104	ESC_JC0628AA_AS	6;4;4;16;24;8;14	CC_17	1
module_231	ESC_KA7838AA_AS	6;4;5;16;24;1;14	CC_17	1
module_250	ESC_KA7838AA_AS	6;4;5;16;24;1;14	CC_17	1
module_359	ESC_KA7838AA_AS	6;4;5;16;24;1;14	CC_17	1
module_101	ESC_KA9650AA_AS	6;4;4;18;24;514;14	CC_17	1
module_104	ESC_KA9990AA_AS	6;4;609;16;24;8;14	CC_17	1
module_101	ESC_KB2983AA_AS	6;4;4;1144;24;5;14	CC_17	1
module_231	ESC_KB2983AA_AS	6;4;4;1144;24;5;14	CC_17	1
module_102	ESC_KB3942AA_AS	700;4;4;16;24;8;14	CC_17	1
module_104	ESC_KB3993AA_AS	6;4;4;900;24;8;14	CC_17	1
module_66	ESC_KB3993AA_AS	6;4;4;900;24;8;14	CC_17	1
module_231	ESC_LA0035AA_AS	6;4;14;16;24;12;14	CC_17	1
module_101	ESC_LA0381AA_AS	6;207;4;16;24;8;121	CC_17	1
module_66	ESC_LA0381AA_AS	6;207;4;16;24;8;121	CC_17	1
module_388	ESC_LA2960AA_AS	6;988;14;16;24;8;14	CC_17	1
module_101	ESC_LA6329AA_AS	6;4;4;18;24;109;14	CC_17	1
module_104	ESC_LB0605AA_AS	6;4;4;16;336;8;14	CC_17	1
module_104	ESC_LB3433AA_AS	6;4;4;16;24;7;14	CC_17	1
module_359	ESC_LB3433AA_AS	6;4;4;16;24;7;14	CC_17	1
module_101	ESC_LB4364AA_AS	6;4;4;1264;24;8;14	CC_17	1
module_231	ESC_LB4364AA_AS	6;4;4;1264;24;8;14	CC_17	1
module_104	ESC_LB4856AA_AS	6;4;14;16;24;8;424	CC_17	1
module_103	ESC_LB5963AA_AS	6;4;4;718;24;8;14	CC_17	1
module_104	ESC_LB5963AA_AS	6;4;4;718;24;8;14	CC_17	1
module_230	ESC_LB5963AA_AS	6;4;4;718;24;8;14	CC_17	1
module_231	ESC_LB5963AA_AS	6;4;4;718;24;8;14	CC_17	1
module_231	ESC_LB5992AA_AS	6;4;4;1572;24;8;14	CC_17	1
module_231	ESC_LB7249AA_AS	6;1181;14;16;24;8;14	CC_17	1
module_104	ESC_LB9605AA_AS	-8;4;14;16;24;8;14	CC_17	1
module_359	ESC_LB9605AA_AS	-8;4;14;16;24;8;14	CC_17	1
module_104	ESC_MA9067AA_AS	6;4;14;16;358;8;14	CC_17	1
module_101	ESC_MB0477AA_AS	6;4;5;16;24;8;14	CC_17	1
module_104	ESC_MB0477AA_AS	6;4;5;16;24;8;14	CC_17	1
module_101	ESC_MB9551AA_AS	474;4;4;18;24;8;871	CC_17	1
module_104	ESC_NA3061AA_AS	6;402;14;16;358;2;14	CC_17	1
module_103	ESC_NA9323AA_AS	6;4;4;16;24;8;535	CC_17	1
module_230	ESC_NA9323AA_AS	6;4;4;16;24;8;535	CC_17	1
module_231	ESC_NA9323AA_AS	6;4;4;16;24;8;535	CC_17	1
module_412	ESC_NA9323AA_AS	6;4;4;16;24;8;535	CC_17	1
module_104	ESC_NB4428AA_AS	6;4;14;16;24;684;14	CC_17	1
module_231	ESC_NB4428AA_AS	6;4;14;16;24;684;14	CC_17	1
module_359	ESC_NB4428AA_AS	6;4;14;16;24;684;14	CC_17	1
module_412	ESC_NB4428AA_AS	6;4;14;16;24;684;14	CC_17	1
module_101	ESC_NB5015AA_AS	6;4;375;16;24;8;14	CC_17	1
module_103	ESC_NB5015AA_AS	6;4;375;16;24;8;14	CC_17	1
module_104	ESC_NB5015AA_AS	6;4;375;16;24;8;14	CC_17	1
module_230	ESC_NB5015AA_AS	6;4;375;16;24;8;14	CC_17	1
module_231	ESC_NB5015AA_AS	6;4;375;16;24;8;14	CC_17	1
module_359	ESC_NB5015AA_AS	6;4;375;16;24;8;14	CC_17	1
module_104	ESC_NB5194AA_AS	6;4;14;-83;24;8;14	CC_17	1
module_104	ESC_NB5287AA_AS	10;27;14;8;24;8;14	CC_17	1
module_359	ESC_NB5287AA_AS	10;27;14;8;24;8;14	CC_17	1
module_231	ESC_OA1822AA_AS	712;4;4;16;24;8;14	CC_17	1
module_103	ESC_PA1537AA_AS	731;4;14;16;24;8;14	CC_17	1
module_230	ESC_PA1537AA_AS	731;4;14;16;24;8;14	CC_17	1
module_103	ESC_PB2397AA_AS	6;4;14;16;546;8;14	CC_17	1
module_230	ESC_PB2397AA_AS	6;4;14;16;546;8;14	CC_17	1
module_101	ESC_QA3375AA_AS	6;1067;4;16;24;8;14	CC_17	1
module_103	ESC_QA4878AA_AS	244;4;14;16;24;8;14	CC_17	1
module_104	ESC_QA4878AA_AS	244;4;14;16;24;8;14	CC_17	1
module_230	ESC_QA4878AA_AS	244;4;14;16;24;8;14	CC_17	1
module_231	ESC_QA5732AA_AS	6;4;4;16;676;8;14	CC_17	1
module_101	ESC_QB0104AA_AS	6;4;4;18;24;8;855	CC_17	1
module_101	ESC_QB0109AA_AS	6;4;4;18;24;-8;855	CC_17	1
module_104	ESC_QB3670AA_AS	6;4;4;16;24;948;14	CC_17	1
module_66	ESC_QB3670AA_AS	6;4;4;16;24;948;14	CC_17	1
module_104	ESC_RA1930AA_AS	6;1094;4;16;24;8;14	CC_17	1
module_231	ESC_RA1930AA_AS	6;1094;4;16;24;8;14	CC_17	1
module_359	ESC_RA1930AA_AS	6;1094;4;16;24;8;14	CC_17	1
module_104	ESC_RA2195AA_AS	753;4;14;16;24;8;14	CC_17	1
module_66	ESC_RA2195AA_AS	753;4;14;16;24;8;14	CC_17	1
module_101	ESC_RA5432AA_AS	6;4;684;16;24;8;14	CC_17	1
module_104	ESC_RA5432AA_AS	6;4;684;16;24;8;14	CC_17	1
module_103	ESC_RA6616AA_AS	788;4;14;16;24;8;14	CC_17	1
module_104	ESC_RA7554AA_AS	6;4;14;911;24;8;14	CC_17	1
module_66	ESC_RA7554AA_AS	6;4;14;911;24;8;14	CC_17	1
module_104	ESC_RA8951AA_AS	6;846;4;16;24;8;14	CC_17	1
module_231	ESC_RA8951AA_AS	6;846;4;16;24;8;14	CC_17	1
module_359	ESC_RA9094AA_AS	6;4;4;18;24;111;14	CC_17	1
module_103	ESC_RA9732AA_AS	6;4;4;16;24;11;-50	CC_17	1
module_104	ESC_RA9732AA_AS	6;4;4;16;24;11;-50	CC_17	1
module_230	ESC_RA9732AA_AS	6;4;4;16;24;11;-50	CC_17	1
module_231	ESC_RA9732AA_AS	6;4;4;16;24;11;-50	CC_17	1
module_359	ESC_RA9732AA_AS	6;4;4;16;24;11;-50	CC_17	1
module_101	ESC_RB3205AA_AS	6;4;4;18;987;5;14	CC_17	1
module_231	ESC_RB3205AA_AS	6;4;4;18;987;5;14	CC_17	1
module_104	ESC_RB6491AA_AS	6;4;4;1425;24;8;899	CC_17	1
module_104	ESC_SA7951AA_AS	571;4;14;16;24;8;14	CC_17	1
module_104	ESC_SA9472AA_AS	6;4;14;16;717;8;14	CC_17	1
module_412	ESC_SA9472AA_AS	6;4;14;16;717;8;14	CC_17	1
module_103	ESC_TA2087AA_AS	6;4;4;16;726;8;14	CC_17	1
module_104	ESC_TA2087AA_AS	6;4;4;16;726;8;14	CC_17	1
module_230	ESC_TA2087AA_AS	6;4;4;16;726;8;14	CC_17	1
module_66	ESC_TA3838AA_AS	699;4;14;16;24;8;14	CC_17	1
module_231	ESC_TA7207AA_AS	6;4;14;16;520;8;14	CC_17	1
module_103	ESC_TA8596AA_AS	6;4;14;16;24;8;156	CC_17	1
module_230	ESC_TA8596AA_AS	6;4;14;16;24;8;156	CC_17	1
module_104	ESC_UA1567AA_AS	6;4;14;972;24;8;14	CC_17	1
module_230	ESC_UA1567AA_AS	6;4;14;972;24;8;14	CC_17	1
module_103	ESC_UA1994AA_AS	6;4;4;16;24;11;14	CC_17	1
module_104	ESC_UA1994AA_AS	6;4;4;16;24;11;14	CC_17	1
module_230	ESC_UA1994AA_AS	6;4;4;16;24;11;14	CC_17	1
module_231	ESC_UA1994AA_AS	6;4;4;16;24;11;14	CC_17	1
module_359	ESC_UA1994AA_AS	6;4;4;16;24;11;14	CC_17	1
module_101	ESC_UA3293AA_AS	604;4;4;18;24;8;14	CC_17	1
module_104	ESC_UA6933AA_AS	6;4;4;16;24;8;613	CC_17	1
module_103	ESC_UB0584AA_AS	6;4;4;16;24;8;679	CC_17	1
module_230	ESC_UB0584AA_AS	6;4;4;16;24;8;679	CC_17	1
module_231	ESC_UB0584AA_AS	6;4;4;16;24;8;679	CC_17	1
module_359	ESC_UB0584AA_AS	6;4;4;16;24;8;679	CC_17	1
module_66	ESC_UB0584AA_AS	6;4;4;16;24;8;679	CC_17	1
module_104	ESC_UB1211AA_AS	6;4;14;1440;24;8;14	CC_17	1
module_250	ESC_UB1211AA_AS	6;4;14;1440;24;8;14	CC_17	1
module_66	ESC_UB1211AA_AS	6;4;14;1440;24;8;14	CC_17	1
module_103	ESC_UB2201AA_AS	6;4;4;16;24;8;104	CC_17	1
module_230	ESC_UB2201AA_AS	6;4;4;16;24;8;104	CC_17	1
module_412	ESC_UB2201AA_AS	6;4;4;16;24;8;104	CC_17	1
module_101	ESC_UB3824AA_AS	6;4;4;16;24;8;871	CC_17	1
module_103	ESC_UB3824AA_AS	6;4;4;16;24;8;871	CC_17	1
module_104	ESC_UB3824AA_AS	6;4;4;16;24;8;871	CC_17	1
module_231	ESC_UB3824AA_AS	6;4;4;16;24;8;871	CC_17	1
module_101	ESC_UB4014AA_AS	6;4;432;16;24;8;14	CC_17	1
module_103	ESC_UB4014AA_AS	6;4;432;16;24;8;14	CC_17	1
module_101	ESC_UB8160AA_AS	6;1795;14;16;24;8;14	CC_17	1
module_104	ESC_VA2550AA_AS	6;4;14;989;24;8;14	CC_17	1
module_230	ESC_VA4873AA_AS	6;23;32;402;9;8;7	CC_17	1
module_104	ESC_VA5594AA_AS	6;4;14;16;24;8;622	CC_17	1
module_231	ESC_VA5594AA_AS	6;4;14;16;24;8;622	CC_17	1
module_359	ESC_VA5594AA_AS	6;4;14;16;24;8;622	CC_17	1
module_101	ESC_VA7268AA_AS	6;4;4;142;24;5;14	CC_17	1
module_231	ESC_VA7268AA_AS	6;4;4;142;24;5;14	CC_17	1
module_101	ESC_VB0044AA_AS	6;4;14;16;24;2;14	CC_17	1
module_103	ESC_VB0044AA_AS	6;4;14;16;24;2;14	CC_17	1
module_230	ESC_VB0044AA_AS	6;4;14;16;24;2;14	CC_17	1
module_231	ESC_VB1333AA_AS	147;4;4;16;24;8;14	CC_17	1
module_359	ESC_VB1333AA_AS	147;4;4;16;24;8;14	CC_17	1
module_66	ESC_VB1333AA_AS	147;4;4;16;24;8;14	CC_17	1
module_101	ESC_VB2285AA_AS	1301;4;4;18;24;5;705	CC_17	1
module_104	ESC_VB2285AA_AS	1301;4;4;18;24;5;705	CC_17	1
module_231	ESC_VB2285AA_AS	1301;4;4;18;24;5;705	CC_17	1
module_103	ESC_VB4663AA_AS	6;4;4;16;24;5;14	CC_17	1
module_104	ESC_VB4663AA_AS	6;4;4;16;24;5;14	CC_17	1
module_230	ESC_VB4663AA_AS	6;4;4;16;24;5;14	CC_17	1
module_231	ESC_VB4663AA_AS	6;4;4;16;24;5;14	CC_17	1
module_66	ESC_VB4663AA_AS	6;4;4;16;24;5;14	CC_17	1
module_104	ESC_WA4891AA_AS	6;65;4;18;24;8;14	CC_17	1
module_104	ESC_WA6733AA_AS	6;1246;4;16;24;8;14	CC_17	1
module_101	ESC_WA9233AA_AS	6;4;767;45;24;8;14	CC_17	1
module_103	ESC_WB0127AA_AS	6;4;57;16;24;8;14	CC_17	1
module_104	ESC_WB0127AA_AS	6;4;57;16;24;8;14	CC_17	1
module_230	ESC_WB0127AA_AS	6;4;57;16;24;8;14	CC_17	1
module_231	ESC_WB0127AA_AS	6;4;57;16;24;8;14	CC_17	1
module_359	ESC_WB0127AA_AS	6;4;57;16;24;8;14	CC_17	1
module_104	ESC_WB0714AA_AS	6;4;14;1471;24;8;14	CC_17	1
module_231	ESC_WB0714AA_AS	6;4;14;1471;24;8;14	CC_17	1
module_231	ESC_WB0948AA_AS	6;4;4;16;24;40;14	CC_17	1
module_231	ESC_WB1060AA_AS	6;4;4;16;1;40;14	CC_17	1
module_104	ESC_WB2884AA_AS	6;4;14;16;24;974;14	CC_17	1
module_231	ESC_WB2884AA_AS	6;4;14;16;24;974;14	CC_17	1
module_359	ESC_WB2884AA_AS	6;4;14;16;24;974;14	CC_17	1
module_104	ESC_WB4655AA_AS	6;4;1171;16;24;8;14	CC_17	1
module_231	ESC_WB4655AA_AS	6;4;1171;16;24;8;14	CC_17	1
module_104	ESC_WB7444AA_AS	6;4;14;16;24;999;14	CC_17	1
module_102	ESC_WB7471AA_AS	6;4;14;16;24;8;-86	CC_17	1
module_104	ESC_WB7471AA_AS	6;4;14;16;24;8;-86	CC_17	1
module_66	ESC_WB7669AA_AS	6;4;4;16;24;912;14	CC_17	1
module_103	ESC_XA5125AA_AS	6;4;14;1022;24;8;14	CC_17	1
module_230	ESC_XA5125AA_AS	6;4;14;1022;24;8;14	CC_17	1
module_103	ESC_XA7289AA_AS	503;4;4;16;24;8;14	CC_17	1
module_230	ESC_XA7289AA_AS	503;4;4;16;24;8;14	CC_17	1
module_66	ESC_XA7289AA_AS	503;4;4;16;24;8;14	CC_17	1
module_231	ESC_XA7405AA_AS	6;4;14;1048;24;5;14	CC_17	1
module_359	ESC_XA7405AA_AS	6;4;14;1048;24;5;14	CC_17	1
module_66	ESC_XB6768AA_AS	6;4;4;1500;24;5;14	CC_17	1
module_103	ESC_XB7495AA_AS	6;4;14;713;24;8;14	CC_17	1
module_104	ESC_XB7495AA_AS	6;4;14;713;24;8;14	CC_17	1
module_230	ESC_XB7495AA_AS	6;4;14;713;24;8;14	CC_17	1
module_231	ESC_YA0667AA_AS	6;4;4;1052;24;7;14	CC_17	1
module_231	ESC_YA6138AA_AS	6;4;14;16;24;709;14	CC_17	1
module_104	ESC_YB0952AA_AS	6;1861;14;16;24;8;14	CC_17	1
module_102	ESC_YB8000AA_AS	10;4;4;16;24;8;14	CC_17	1
module_104	ESC_YB8000AA_AS	10;4;4;16;24;8;14	CC_17	1
module_231	ESC_YB8000AA_AS	10;4;4;16;24;8;14	CC_17	1
module_359	ESC_YB8000AA_AS	10;4;4;16;24;8;14	CC_17	1
module_104	ESC_YB9770AA_AS	6;4;14;16;24;497;14	CC_17	1
module_101	ESC_ZA1845AA_AS	6;4;4;16;24;8;121	CC_17	1
module_106	ESC_ZA1845AA_AS	6;4;4;16;24;8;121	CC_17	1
module_103	ESC_ZA3408AA_AS	6;1138;4;16;24;8;14	CC_17	1
module_104	ESC_ZA3408AA_AS	6;1138;4;16;24;8;14	CC_17	1
module_230	ESC_ZA3408AA_AS	6;1138;4;16;24;8;14	CC_17	1
module_104	ESC_ZA3461AA_AS	919;4;4;16;24;8;14	CC_17	1
module_231	ESC_ZA4859AA_AS	6;4;14;16;24;5;14	CC_17	1
module_359	ESC_ZA4859AA_AS	6;4;14;16;24;5;14	CC_17	1
module_104	ESC_ZA4869AA_AS	6;4;14;16;340;8;14	CC_17	1
module_231	ESC_ZA4869AA_AS	6;4;14;16;340;8;14	CC_17	1
module_66	ESC_ZA4869AA_AS	6;4;14;16;340;8;14	CC_17	1
module_104	ESC_ZA5147AA_AS	6;4;4;16;831;8;14	CC_17	1
module_359	ESC_ZA5147AA_AS	6;4;4;16;831;8;14	CC_17	1
module_101	ESC_ZA5537AA_AS	6;4;4;1111;24;8;14	CC_17	1
module_103	ESC_ZA5537AA_AS	6;4;4;1111;24;8;14	CC_17	1
module_104	ESC_ZA5537AA_AS	6;4;4;1111;24;8;14	CC_17	1
module_230	ESC_ZA5537AA_AS	6;4;4;1111;24;8;14	CC_17	1
module_104	ESC_ZA5606AA_AS	6;1351;830;16;24;8;14	CC_17	1
module_106	ESC_ZA5859AA_AS	6;1373;4;18;24;8;14	CC_17	1
module_101	ESC_ZA5898AA_AS	6;1352;4;18;24;5;14	CC_17	1
module_231	ESC_ZA5898AA_AS	6;1352;4;18;24;5;14	CC_17	1
module_66	ESC_ZA5898AA_AS	6;1352;4;18;24;5;14	CC_17	1
module_104	ESC_ZA6226AA_AS	6;4;830;16;24;8;14	CC_17	1
module_103	ESC_ZA6456AA_AS	6;526;4;16;24;8;14	CC_17	1
module_231	ESC_ZA6456AA_AS	6;526;4;16;24;8;14	CC_17	1
module_66	ESC_ZA6456AA_AS	6;526;4;16;24;8;14	CC_17	1
module_101	ESC_ZB1767AA_AS	6;4;4;18;24;-8;14	CC_17	1
module_101	ESC_ZB5586AA_AS	6;23;32;88;9;8;7	CC_17	1
module_412	ESC_ZB5586AA_AS	6;23;32;88;9;8;7	CC_17	1
module_103	ESC_ZB7642AA_AS	6;4;4;1087;24;8;14	CC_17	1
module_230	ESC_ZB7642AA_AS	6;4;4;1087;24;8;14	CC_17	1
module_103	ESC_ZB9232AA_AS	1398;4;4;16;24;8;14	CC_17	1
module_104	ESC_ZB9232AA_AS	1398;4;4;16;24;8;14	CC_17	1
module_230	ESC_ZB9232AA_AS	1398;4;4;16;24;8;14	CC_17	1
module_231	ESC_ZB9232AA_AS	1398;4;4;16;24;8;14	CC_17	1
module_412	ESC_ZB9232AA_AS	1398;4;4;16;24;8;14	CC_17	1
module_231	ESC_ZB9542AA_AS	6;1290;4;16;24;8;14	CC_17	1
module_104	ESC_ZB9992AA_AS	6;4;4;16;24;8;975	CC_17	1
module_231	ESC_ZB9992AA_AS	6;4;4;16;24;8;975	CC_17	1
module_101	ESC_AB0877AA_AS	53;1350;47;13;36;28;29	CC_19	1
module_102	ESC_AB0877AA_AS	53;1350;47;13;36;28;29	CC_19	1
